date,spot,strike,days_to_expiry,expiry_years,market_iv,surface_iv,call_mkt_price,call_pde_price,call_mispricing,put_mkt_price,put_pde_price,put_mispricing,is_atm
2023-12-05,20855.099609375,20800.0,9,0.024657534246575342,0.12223759797981754,0.122238,207.45,206.03778478052408,1.4122,113.75,117.62789009339853,-3.8779,False
2023-12-05,20855.099609375,20850.0,9,0.024657534246575342,0.1214429319160202,0.121443,178.5,173.20756873636802,5.2924,134.05,134.7176012480152,-0.6676,True
2023-12-05,20855.099609375,20900.0,9,0.024657534246575342,0.12059904112831518,0.120599,151.95,150.04007008303222,1.9099,157.25,161.4700297934484,-4.22,False
2023-12-05,20855.099609375,20950.0,9,0.024657534246575342,0.12016817443486538,0.120168,128.45,128.57406102343697,-0.1241,183.55,189.92394793262312,-6.3739,False
2023-12-05,20855.099609375,21000.0,9,0.024657534246575342,0.11961645421217779,0.119616,107.3,106.98834248997517,0.3117,211.45,218.25815659792883,-6.8082,False
2023-12-05,20855.099609375,21050.0,9,0.024657534246575342,0.11930222037341388,0.119302,88.9,85.73280919859477,3.1672,244.2,246.9225505053182,-2.7226,False
2023-12-05,20855.099609375,21100.0,9,0.024657534246575342,0.11982596221070294,0.119826,73.8,72.17265351377864,1.6273,278.6,283.2823220192623,-4.6823,False
2023-12-06,20937.69921875,20700.0,8,0.021917808219178082,0.1434793603555454,0.143479,341.15,339.2254200103169,1.9246,46.3,72.0567871971252,-25.7568,False
2023-12-06,20937.69921875,20750.0,8,0.021917808219178082,0.13884401239906957,0.138844,300.95,298.27086700734196,2.6791,56.85,81.0310520345817,-24.1811,False
2023-12-06,20937.69921875,20800.0,8,0.021917808219178082,0.13552854902569894,0.135529,263.75,263.39860908763217,0.3514,69.4,96.08761195529598,-26.6876,False
2023-12-06,20937.69921875,20850.0,8,0.021917808219178082,0.13081210072401567,0.130812,226.75,226.53550382539837,0.2145,85.2,109.15332453348248,-23.9533,False
2023-12-06,20937.69921875,20900.0,8,0.021917808219178082,0.12936180672681735,0.129362,195.7,193.2140629684466,2.4859,103.4,125.76070151695967,-22.3607,False
2023-12-06,20937.69921875,20950.0,8,0.021917808219178082,0.12845679204776198,0.128457,167.7,163.11693150902914,4.5831,124.65,145.5923878979742,-20.9424,True
2023-12-06,20937.69921875,21000.0,8,0.021917808219178082,0.1267570730786338,0.126757,141.2,140.25521091715964,0.9448,148.75,172.65948514652905,-23.9095,False
2023-12-06,20937.69921875,21050.0,8,0.021917808219178082,0.12571568456243556,0.125716,118.05,118.31115034524062,-0.2612,175.15,200.64424241503997,-25.4942,False
2023-12-06,20937.69921875,21100.0,8,0.021917808219178082,0.12515008963129953,0.12515,98.0,96.99955261606313,1.0004,205.05,229.26146252628973,-24.2115,False
2023-12-06,20937.69921875,21150.0,8,0.021917808219178082,0.12449455353476409,0.124495,80.3,75.79059951045504,4.5094,237.45,257.9813272611045,-20.5313,False
2023-12-06,20937.69921875,21200.0,8,0.021917808219178082,0.12459778942816394,0.124598,65.75,65.16329818441778,0.5867,271.3,297.28284377549693,-25.9828,False
2023-12-07,20901.150390625,20650.0,7,0.019178082191780823,0.15581307634998814,0.155813,350.25,349.09564042619866,1.1544,25.35,72.2195068490349,-46.8695,False
2023-12-07,20901.150390625,20700.0,7,0.019178082191780823,0.14694962145815976,0.14695,305.95,302.246764058209,3.7032,32.3,75.30834054653776,-43.0083,False
2023-12-07,20901.150390625,20750.0,7,0.019178082191780823,0.14294412278912616,0.142944,267.8,267.0283180279877,0.7717,41.65,90.02760458181066,-48.3776,False
2023-12-07,20901.150390625,20800.0,7,0.019178082191780823,0.13510197812658378,0.135102,227.25,227.24892587963308,0.0011,53.75,100.18592249894382,-46.4359,False
2023-12-07,20901.150390625,20850.0,7,0.019178082191780823,0.13133130918269822,0.131331,193.05,191.3180992171184,1.7319,68.95,114.19280590191931,-45.2428,False
2023-12-07,20901.150390625,20900.0,7,0.019178082191780823,0.12730483650782196,0.127305,160.9,154.63095559150844,6.269,86.9,127.44337234180165,-40.5434,True
2023-12-07,20901.150390625,20950.0,7,0.019178082191780823,0.12501837176453906,0.125018,133.35,131.48608676619074,1.8639,107.65,154.23621358197707,-46.5862,False
2023-12-07,20901.150390625,21000.0,7,0.019178082191780823,0.12218014071885215,0.12218,107.95,108.19381578277563,-0.2438,132.55,180.8816526640478,-48.3317,False
2023-12-07,20901.150390625,21050.0,7,0.019178082191780823,0.12015374637168431,0.120154,86.35,86.04636989138362,0.3036,161.7,208.67191683814934,-46.9719,False
2023-12-07,20901.150390625,21100.0,7,0.019178082191780823,0.11824388678291446,0.118244,67.75,64.22423057235275,3.5258,192.05,236.78748758461015,-44.7375,False
2023-12-07,20901.150390625,21150.0,7,0.019178082191780823,0.1171214374717146,0.117121,52.7,51.43558877988342,1.2644,226.05,273.9365558576326,-47.8866,False
2023-12-08,20969.400390625,20700.0,13,0.03561643835616438,0.12975077077597041,0.129751,400.1,399.58324640641115,0.5168,47.65,82.31636645215345,-34.6664,False
2023-12-08,20969.400390625,20750.0,13,0.03561643835616438,0.1261493862005381,0.126149,359.65,356.69255351507013,2.9574,57.05,89.31005402137403,-32.2601,False
2023-12-08,20969.400390625,20800.0,13,0.03561643835616438,0.12138375596913062,0.121384,318.8,317.2785067457559,1.5215,67.2,99.78038771261377,-32.5804,False
2023-12-08,20969.400390625,20850.0,13,0.03561643835616438,0.11961120255657098,0.119611,283.65,283.54377942917193,0.1062,80.7,115.9300408565895,-35.23,False
2023-12-08,20969.400390625,20900.0,13,0.03561643835616438,0.1163339239463811,0.116334,248.0,247.30577430588284,0.6942,95.65,129.57641619385677,-33.9264,False
2023-12-08,20969.400390625,20950.0,13,0.03561643835616438,0.11451772318111683,0.114518,216.45,213.0048929697017,3.4451,113.3,145.15991531823087,-31.8599,True
2023-12-08,20969.400390625,21000.0,13,0.03561643835616438,0.1122728876852542,0.112273,186.3,183.67503694347596,2.625,133.55,165.71443975256193,-32.1644,False
2023-12-08,20969.400390625,21050.0,13,0.03561643835616438,0.11006393376692204,0.110064,158.4,158.18885500018655,0.2111,158.0,190.11263826983,-32.1126,False
2023-12-08,20969.400390625,21100.0,13,0.03561643835616438,0.10926071628580389,0.109261,135.0,135.0032260167703,-0.0032,180.3,216.8113897469704,-36.5114,False
2023-12-08,20969.400390625,21150.0,13,0.03561643835616438,0.10836414590381126,0.108364,113.75,111.72160848036896,2.0284,205.0,243.41415267112544,-38.4142,False
2023-12-08,20969.400390625,21200.0,13,0.03561643835616438,0.10654917567144666,0.106549,93.45,90.66203513213053,2.788,239.0,272.23895978344916,-33.239,False
2023-12-11,20997.099609375,20750.0,10,0.0273972602739726,0.1316927923082671,0.131693,357.65,356.20098411209517,1.449,50.2,72.18220293452917,-21.9822,False
2023-12-11,20997.099609375,20800.0,10,0.0273972602739726,0.1262571800194105,0.126257,315.6,312.31055291289533,3.2894,60.15,78.20280987556636,-18.0528,False
2023-12-11,20997.099609375,20850.0,10,0.0273972602739726,0.12483121551373733,0.124831,279.85,279.21055963172313,0.6394,72.85,95.01385473462653,-22.1639,False
2023-12-11,20997.099609375,20900.0,10,0.0273972602739726,0.1242107512688959,0.124211,247.1,247.01380675455934,0.0862,87.2,112.7281399977004,-25.5281,False
2023-12-11,20997.099609375,20950.0,10,0.0273972602739726,0.12311052134148645,0.123111,215.85,214.08603456310766,1.764,104.85,129.7114059464765,-24.8614,False
2023-12-11,20997.099609375,21000.0,10,0.0273972602739726,0.11917287212371923,0.119173,182.9,177.55965418266953,5.3403,123.85,143.09606370627716,-19.2461,True
2023-12-11,20997.099609375,21050.0,10,0.0273972602739726,0.11821067105549916,0.118211,156.35,154.9574911803624,1.3925,144.55,170.40493884420889,-25.8549,False
2023-12-11,20997.099609375,21100.0,10,0.0273972602739726,0.11537296034631941,0.115373,129.65,129.85846217178255,-0.2085,169.7,195.216947975861,-25.5169,False
2023-12-11,20997.099609375,21150.0,10,0.0273972602739726,0.11483748919479526,0.114837,108.6,108.0213621150416,0.5786,197.35,223.29088605934956,-25.9409,False
2023-12-11,20997.099609375,21200.0,10,0.0273972602739726,0.1142112849378588,0.114211,89.85,86.10757033145413,3.7424,229.8,251.28813241599963,-21.4881,False
2023-12-11,20997.099609375,21250.0,10,0.0273972602739726,0.1121283101667485,0.112128,71.7,70.5076184765248,1.1924,265.6,285.5992187013088,-19.9992,False
2023-12-12,20906.400390625,20650.0,9,0.024657534246575342,0.15115718015732504,0.151157,374.3,373.3864794511077,0.9135,41.5,83.91602191767977,-42.416,False
2023-12-12,20906.400390625,20700.0,9,0.024657534246575342,0.15648720546311554,0.156487,345.55,341.8998888103839,3.6501,50.7,102.34935847573156,-51.6494,False
2023-12-12,20906.400390625,20750.0,9,0.024657534246575342,0.14517391450491493,0.145174,299.0,298.04594088634076,0.9541,61.25,108.41533775044516,-47.1653,False
2023-12-12,20906.400390625,20800.0,9,0.024657534246575342,0.14662560822527815,0.146626,269.3,269.28825707719034,0.0117,73.65,129.57758114006978,-55.9276,False
2023-12-12,20906.400390625,20850.0,9,0.024657534246575342,0.1415613179322799,0.141561,233.35,232.22919313703423,1.1208,89.2,142.43844439867962,-53.2384,False
2023-12-12,20906.400390625,20900.0,9,0.024657534246575342,0.13823398373124302,0.138234,201.5,197.0425060279686,4.4575,105.9,157.17168448838575,-51.2717,True
2023-12-12,20906.400390625,20950.0,9,0.024657534246575342,0.13525470737971346,0.135255,172.2,170.4446580473546,1.7553,125.5,180.49376370654124,-54.9938,False
2023-12-12,20906.400390625,21000.0,9,0.024657534246575342,0.13177829459564327,0.131778,144.5,144.56683853074944,-0.0668,148.7,204.53587138870313,-55.8359,False
2023-12-12,20906.400390625,21050.0,9,0.024657534246575342,0.12948339064977385,0.129483,120.7,120.38760253151503,0.3124,173.65,230.27656258823984,-56.6266,False
2023-12-12,20906.400390625,21100.0,9,0.024657534246575342,0.12660447675892497,0.126604,98.6,95.6313810588401,2.9686,202.85,255.4402683143321,-52.5903,False
2023-12-12,20906.400390625,21150.0,9,0.024657534246575342,0.12500827336222062,0.125008,80.5,78.73000680273168,1.77,234.75,288.45882125699507,-53.7088,False
2023-12-13,20926.349609375,20700.0,8,0.021917808219178082,0.13692489008782666,0.136925,326.15,323.45139240897794,2.6986,32.25,67.63236897079192,-35.3824,False
2023-12-13,20926.349609375,20750.0,8,0.021917808219178082,0.13238626860725913,0.132386,286.05,284.04087333434677,2.0091,40.85,78.15066773658583,-37.3007,False
2023-12-13,20926.349609375,20800.0,8,0.021917808219178082,0.12671336319148194,0.126713,246.25,246.14576690066815,0.1042,52.15,90.18437914333433,-38.0344,False
2023-12-13,20926.349609375,20850.0,8,0.021917808219178082,0.12218740017679819,0.122187,209.55,208.9831747017104,0.5668,67.2,102.95060478479917,-35.7506,False
2023-12-13,20926.349609375,20900.0,8,0.021917808219178082,0.1195055137097814,0.119506,177.25,173.56455115830053,3.6854,82.75,117.46079908181648,-34.7108,False
2023-12-13,20926.349609375,20950.0,8,0.021917808219178082,0.11696612072667409,0.116966,147.65,143.6895779844753,3.9604,103.0,137.5146437484202,-34.5146,True
2023-12-13,20926.349609375,21000.0,8,0.021917808219178082,0.11420683644317066,0.114207,120.5,119.99975066124247,0.5002,124.65,163.753634265617,-39.1036,False
